中信建投证券股份有限公司,"06066,中信建投証券 董事會風險管理委員會議事規則公告及通告 - [其他董事會轄下之委員會的職權範圍]","06066,中信建投証券 董事會風險管理委員會議事規則公告及通告 - [其他董事會轄下之委員會的職權範圍]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101691_c.pdf,2024-07-31 22:05:00,"1,2,3"
辰罡科技有限公司,"08131,辰罡科技 中期業績報告2024財務報表/環境、社會及管治資料 - [中期/半年度報告]","08131,辰罡科技 中期業績報告2024財務報表/環境、社會及管治資料 - [中期/半年度報告]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073101385_c.pdf,2024-07-31 20:10:00,
辰罡科技有限公司,"08131,辰罡科技 中期業績公告截至二零二四年五月三十一日止六個月公告及通告 - [中期業績]","08131,辰罡科技 中期業績公告截至二零二四年五月三十一日止六個月公告及通告 - [中期業績]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073101383_c.pdf,2024-07-31 20:09:00,
名仕快相集团控股有限公司,"08483,名仕快相 盈利警告公告及通告 - [盈利警告 / 內幕消息]","08483,名仕快相 盈利警告公告及通告 - [盈利警告 / 內幕消息]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073101203_c.pdf,2024-07-31 18:48:00,
月31,"08366,浙江聯合投資 截至2024年7月31日止之股份發行人及根據《上市規則》第十九B章上市的香港預託證券發行人的證券變動月報表月報表","08366,浙江聯合投資 截至2024年7月31日止之股份發行人及根據《上市規則》第十九B章上市的香港預託證券發行人的證券變動月報表月報表",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100993_c.pdf,2024-07-31 17:59:00,4
中信建投证券股份有限公司,"06066,中信建投証券 董事會發展戰略委員會議事規則公告及通告 - [其他董事會轄下之委員會的職權範圍]","06066,中信建投証券 董事會發展戰略委員會議事規則公告及通告 - [其他董事會轄下之委員會的職權範圍]",0,低,其他,其他,其他,港主板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073101593_c.pdf,2024-07-31 21:56:00,"1,2,3"
亮晴控股有限公司,"08603,亮晴控股 二零二四年九月二十七日（星期五）舉行的股東週年大會適用的代表委任表格委任代表表格","08603,亮晴控股 二零二四年九月二十七日（星期五）舉行的股東週年大會適用的代表委任表格委任代表表格",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100950_c.pdf,2024-07-31 17:53:00,
亮晴控股有限公司,"08603,亮晴控股 股東週年大會通告公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期]","08603,亮晴控股 股東週年大會通告公告及通告 - [股東周年大會通告 / 暫停辦理過戶登記手續或更改暫停辦理過戶日期]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100932_c.pdf,2024-07-31 17:49:00,
亮晴控股有限公司,"08603,亮晴控股 (1)建議重選退任董事；(2)建議授出購回股份及發行股份的一般授權；及(3)股東週年大會通告通函 - [一般性授權 / 在股東批准的情況下重選或委任董事 / 回購股份的說明函件]","08603,亮晴控股 (1)建議重選退任董事；(2)建議授出購回股份及發行股份的一般授權；及(3)股東週年大會通告通函 - [一般性授權 / 在股東批准的情況下重選或委任董事 / 回購股份的說明函件]",0,高,企业经营,公司治理,高管变更,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100925_c.pdf,2024-07-31 17:48:00,
亮晴控股有限公司,"08603,亮晴控股 二零二三/二四年年度報告財務報表/環境、社會及管治資料 - [年報 / 環境、社會及管治資料/報告]","08603,亮晴控股 二零二三/二四年年度報告財務報表/環境、社會及管治資料 - [年報 / 環境、社會及管治資料/報告]",0,低,其他,其他,其他,创业板,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0731/2024073100920_c.pdf,2024-07-31 17:46:00,
